objectID,isHighlight,accessionNumber,accessionYear,isPublicDomain,primaryImage,primaryImageSmall,additionalImages,constituents,department,objectName,title,culture,period,dynasty,reign,portfolio,artistRole,artistPrefix,artistDisplayName,artistDisplayBio,artistSuffix,artistAlphaSort,artistNationality,artistBeginDate,artistEndDate,artistGender,artistWikidata_URL,artistULAN_URL,objectDate,objectBeginDate,objectEndDate,medium,dimensions,measurements,creditLine,geographyType,city,state,county,country,region,subregion,locale,locus,excavation,river,classification,rightsAndReproduction,linkResource,metadataDate,repository,objectURL,tags,objectWikidata_URL,isTimelineWork,GalleryNumber
435607,False,09.103,1909,True,https://images.metmuseum.org/CRDImages/ep/original/DP-20397-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-20397-001.jpg,[],"[{'constituentID': 107343, 'role': 'Artist', 'name': 'Giovanni Baronzio', 'constituentULAN_URL': 'http://vocab.getty.edu/page/ulan/500006940', 'constituentWikidata_URL': 'https://www.wikidata.org/wiki/Q535607', 'gender': ''}]",European Paintings,"Painting, right wing of a diptych",Scenes from the Life of Christ,,,,,,Artist,,Giovanni Baronzio,"Italian, active in Romagna and the Marches, second quarter 14th century",,"Baronzio, Giovanni",Italian,1325,1349,,https://www.wikidata.org/wiki/Q535607,http://vocab.getty.edu/page/ulan/500006940,mid-1340s,1344,1346,"Tempera on canvas, transferred from wood, gold ground",26 1/4 x 15 in. (66.7 x 38.1 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 66.7, 'Width': 38.1}}]","Rogers Fund, 1909",,,,,,,,,,,,Paintings,,,2023-11-17T04:57:18.463Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/435607,"[{'term': 'Virgin Mary', 'AAT_URL': 'http://vocab.getty.edu/page/ia/901000032', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q345'}, {'term': 'Last Judgement', 'AAT_URL': 'http://vocab.getty.edu/page/ia/901001027', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q1821239'}, {'term': 'Coronation of the Virgin', 'AAT_URL': 'http://vocab.getty.edu/page/ia/901000780', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q1093370'}, {'term': 'Christ', 'AAT_URL': 'http://vocab.getty.edu/page/ia/901000087', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q642420'}, {'term': 'Men', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300025928', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q8441'}, {'term': 'Women', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300025943', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q467'}, {'term': 'Saints', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300150555', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q43115'}]",https://www.wikidata.org/wiki/Q19911467,False,601
435608,False,17.134.8,1917,True,https://images.metmuseum.org/CRDImages/ep/original/37132.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/37132.jpg,[],"[{'constituentID': 108551, 'role': 'Artist', 'name': 'Barrois', 'constituentULAN_URL': '', 'constituentWikidata_URL': '', 'gender': ''}]",European Paintings,"Painting, miniature",Portrait of a Man,,,,,,Artist,,Barrois,ca. 1790,,Barrois,French(?),1790,1790,,,,ca. 1790,1785,1795,Ivory,Diameter 2 3/4 in. (67 mm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 7, 'Width': 7}}]","Bequest of Ella Church Strobell, 1917",,,,,,,,,,,,Miniatures,,,2023-09-16T04:54:53.55Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/435608,"[{'term': 'Men', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300025928', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q8441'}, {'term': 'Portraits', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300015637', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q134307'}]",https://www.wikidata.org/wiki/Q19913798,False,
435609,False,30.111.1,1930,True,https://images.metmuseum.org/CRDImages/ep/original/80546.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/80546.jpg,[],"[{'constituentID': 108608, 'role': 'Artist', 'name': 'John Barry', 'constituentULAN_URL': 'http://vocab.getty.edu/page/ulan/500011190', 'constituentWikidata_URL': 'https://www.wikidata.org/wiki/Q20116177', 'gender': ''}]",European Paintings,"Painting, miniature",Portrait of a Man,,,,,,Artist,,John Barry,"British, active ca. 1784–1827",,"Barry, John",British,1784,1827,,https://www.wikidata.org/wiki/Q20116177,http://vocab.getty.edu/page/ulan/500011190,ca. 1790,1785,1795,Ivory,"Oval, 2 1/2 x 2 1/8 in. (64 x 54 mm)","[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 6.3, 'Width': 5.4}}]","Gift of Mrs. Sherwood Eddy, 1930",,,,,,,,,,,,Miniatures,,,2023-09-16T04:54:53.55Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/435609,"[{'term': 'Men', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300025928', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q8441'}, {'term': 'Portraits', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300015637', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q134307'}]",https://www.wikidata.org/wiki/Q19913800,False,
435610,False,30.111.2,1930,True,https://images.metmuseum.org/CRDImages/ep/original/80544.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/80544.jpg,[],"[{'constituentID': 108608, 'role': 'Artist', 'name': 'John Barry', 'constituentULAN_URL': 'http://vocab.getty.edu/page/ulan/500011190', 'constituentWikidata_URL': 'https://www.wikidata.org/wiki/Q20116177', 'gender': ''}]",European Paintings,"Painting, miniature",Portrait of a Woman,,,,,,Artist,,John Barry,"British, active ca. 1784–1827",,"Barry, John",British,1784,1827,,https://www.wikidata.org/wiki/Q20116177,http://vocab.getty.edu/page/ulan/500011190,ca. 1790,1785,1795,Ivory,"Oval, 2 1/2 x 2 1/8 in. (64 x 54 mm)","[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 6.3, 'Width': 5.4}}]","Gift of Mrs. Sherwood Eddy, 1930",,,,,,,,,,,,Miniatures,,,2023-09-16T04:54:53.55Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/435610,"[{'term': 'Portraits', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300015637', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q134307'}, {'term': 'Women', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300025943', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q467'}]",https://www.wikidata.org/wiki/Q19913801,False,
435611,False,62.122.40,1962,True,https://images.metmuseum.org/CRDImages/ep/original/175490.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/175490.jpg,[],"[{'constituentID': 108608, 'role': 'Artist', 'name': 'John Barry', 'constituentULAN_URL': 'http://vocab.getty.edu/page/ulan/500011190', 'constituentWikidata_URL': 'https://www.wikidata.org/wiki/Q20116177', 'gender': ''}]",European Paintings,"Painting, miniature","Portrait of a Man, Said to Be John Durham",,,,,,Artist,,John Barry,"British, active ca. 1784–1827",,"Barry, John",British,1784,1827,,https://www.wikidata.org/wiki/Q20116177,http://vocab.getty.edu/page/ulan/500011190,ca. 1790,1785,1795,Ivory,"Oval, 2 5/8 x 2 1/4 in. (67 x 56 mm)","[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 6.7, 'Width': 5.7}}]","Bequest of Millie Bruhl Fredrick, 1962",,,,,,,,,,,,Miniatures,,,2023-09-16T04:54:53.55Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/435611,"[{'term': 'Men', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300025928', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q8441'}, {'term': 'Portraits', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300015637', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q134307'}]",https://www.wikidata.org/wiki/Q19913797,False,
435612,False,1990.117,1990,False,,,[],"[{'constituentID': 162846, 'role': 'Artist', 'name': 'Albert Bartholomé', 'constituentULAN_URL': 'http://vocab.getty.edu/page/ulan/500022258', 'constituentWikidata_URL': 'https://www.wikidata.org/wiki/Q1389252', 'gender': ''}]",European Paintings,Drawing,"The Artist's Wife (Périe, 1849–1887) Reading",,,,,,Artist,,Albert Bartholomé,"French, Thiverval 1848–1928 Paris",,"Bartholomé, Albert",French,1848,1928,,https://www.wikidata.org/wiki/Q1389252,http://vocab.getty.edu/page/ulan/500022258,1883,1883,1883,"Pastel and charcoal on wove paper, laid down on blue wove paper, laid down on stretched canvas",19 7/8 x 24 1/8 in. (50.5 x 61.3 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 50.5, 'Width': 61.3}}, {'elementName': 'Frame', 'elementDescription': None, 'elementMeasurements': {'Depth': 7.3025146, 'Height': 76.20015, 'Width': 85.725174}}]","Catharine Lorillard Wolfe Collection, Wolfe Fund, 1990",,,,,,,,,,,,Drawings,,,2023-09-16T04:54:53.55Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/435612,"[{'term': 'Women', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300025943', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q467'}, {'term': 'Reading', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300248178', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q199657'}]",https://www.wikidata.org/wiki/Q19913403,False,813
435614,False,06.171,1906,True,https://images.metmuseum.org/CRDImages/ep/original/DP-17017-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-17017-001.jpg,[],"[{'constituentID': 161655, 'role': 'Artist', 'name': 'Fra Bartolomeo (Bartolomeo di Paolo del Fattorino)', 'constituentULAN_URL': 'http://vocab.getty.edu/page/ulan/500115575', 'constituentWikidata_URL': 'https://www.wikidata.org/wiki/Q7780', 'gender': ''}]",European Paintings,Painting,Madonna and Child with the Young Saint John the Baptist,,,,,,Artist,,Fra Bartolomeo (Bartolomeo di Paolo del Fattorino),"Italian, Florence 1473–1517 Florence",,"Bartolomeo, Fra (Bartolomeo di Paolo del Fattorino)",Italian,1473,1517,,https://www.wikidata.org/wiki/Q7780,http://vocab.getty.edu/page/ulan/500115575,ca. 1497,1492,1502,Oil and gold on wood,23 x 17 1/4 in. (58.4 x 43.8 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 58.4, 'Width': 43.8}}, {'elementName': 'Frame', 'elementDescription': None, 'elementMeasurements': {'Depth': 15.24, 'Height': 110.4902, 'Width': 82.5502}}]","Rogers Fund, 1906",,,,,,,,,,,,Paintings,,,2023-11-18T04:57:10.787Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/435614,"[{'term': 'Madonna and Child', 'AAT_URL': 'http://vocab.getty.edu/page/ia/901000052', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q9309699'}, {'term': 'Saint John the Baptist', 'AAT_URL': 'http://vocab.getty.edu/page/ia/901001056', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q40662'}]",https://www.wikidata.org/wiki/Q3842520,False,604
435615,False,1982.60.8,1982,True,https://images.metmuseum.org/CRDImages/ep/original/DT8842.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DT8842.jpg,[],"[{'constituentID': 161655, 'role': 'Artist', 'name': 'Fra Bartolomeo (Bartolomeo di Paolo del Fattorino)', 'constituentULAN_URL': 'http://vocab.getty.edu/page/ulan/500115575', 'constituentWikidata_URL': 'https://www.wikidata.org/wiki/Q7780', 'gender': ''}]",European Paintings,Painting,Portrait of a Man,,,,,,Artist,,Fra Bartolomeo (Bartolomeo di Paolo del Fattorino),"Italian, Florence 1473–1517 Florence",,"Bartolomeo, Fra (Bartolomeo di Paolo del Fattorino)",Italian,1473,1517,,https://www.wikidata.org/wiki/Q7780,http://vocab.getty.edu/page/ulan/500115575,shortly after 1497,1497,1517,Oil on wood,Overall 15 5/8 x 12 1/8 in. (39.7 x 30.8 cm); painted surface 15 1/2 x 11 3/4 in. (39.4 x 29.8 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 39.7, 'Width': 30.8}}]","The Jack and Belle Linsky Collection, 1982",,,,,,,,,,,,Paintings,,,2022-06-23T05:07:00.16Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/435615,"[{'term': 'Men', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300025928', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q8441'}, {'term': 'Portraits', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300015637', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q134307'}]",https://www.wikidata.org/wiki/Q19911987,False,537
435616,False,22.60.59,1922,True,https://images.metmuseum.org/CRDImages/ep/original/DP-23202-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-23202-001.jpg,[],"[{'constituentID': 166017, 'role': 'Artist', 'name': 'Bartolomeo degli Erri', 'constituentULAN_URL': 'http://vocab.getty.edu/page/ulan/500020664', 'constituentWikidata_URL': 'https://www.wikidata.org/wiki/Q2886107', 'gender': ''}]",European Paintings,Painting,Saint Dominic Resuscitating Napoleone Orsini,,,,,,Artist,,Bartolomeo degli Erri,"Italian, Modena, active 1460–79",,Bartolomeo degli Erri,Italian,1460,1479,,https://www.wikidata.org/wiki/Q2886107,http://vocab.getty.edu/page/ulan/500020664,1467–74,1467,1474,"Tempera on canvas, transferred from wood",14 x 17 1/2 in. (35.6 x 44.5 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 35.6, 'Width': 44.5}}]","The Bequest of Michael Dreicer, 1921",,,,,,,,,,,,Paintings,,,2023-11-17T04:57:18.463Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/435616,"[{'term': 'Men', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300025928', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q8441'}, {'term': 'Dogs', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300265714', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q144'}, {'term': 'Horses', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300250148', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q726'}, {'term': 'Saints', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300150555', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q43115'}]",https://www.wikidata.org/wiki/Q19905327,False,
435617,False,23.140,1923,True,https://images.metmuseum.org/CRDImages/ep/original/EP468.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/EP468.jpg,[],"[{'constituentID': 166017, 'role': 'Artist', 'name': 'Bartolomeo degli Erri', 'constituentULAN_URL': 'http://vocab.getty.edu/page/ulan/500020664', 'constituentWikidata_URL': 'https://www.wikidata.org/wiki/Q2886107', 'gender': ''}]",European Paintings,Painting,Saint Thomas Aquinas Aided by Saints Peter and Paul,,,,,,Artist,,Bartolomeo degli Erri,"Italian, Modena, active 1460–79",,Bartolomeo degli Erri,Italian,1460,1479,,https://www.wikidata.org/wiki/Q2886107,http://vocab.getty.edu/page/ulan/500020664,,1460,1479,Tempera on wood,17 x 12 in. (43.2 x 30.5 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 43.2, 'Width': 30.5}}]","Fletcher Fund, 1923",,,,,,,,,,,,Paintings,,,2023-11-17T04:57:18.463Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/435617,"[{'term': 'Women', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300025943', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q467'}, {'term': 'Reading', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300248178', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q199657'}, {'term': 'Saint Paul', 'AAT_URL': 'http://vocab.getty.edu/page/ia/901001058', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q9200'}, {'term': 'Saint Peter', 'AAT_URL': 'http://vocab.getty.edu/page/ia/901000056', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q33923'}]",https://www.wikidata.org/wiki/Q19905043,False,
435618,False,1989.132,1989,True,https://images.metmuseum.org/CRDImages/ep/original/DP-24090-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-24090-001.jpg,['https://images.metmuseum.org/CRDImages/ep/original/DP-24090-003.jpg'],"[{'constituentID': 166021, 'role': 'Artist', 'name': 'Bartolomeo di Giovanni', 'constituentULAN_URL': 'http://vocab.getty.edu/page/ulan/500028670', 'constituentWikidata_URL': 'https://www.wikidata.org/wiki/Q2013867', 'gender': ''}]",European Paintings,"Painting, lunette",The Trinity,,,,,,Artist,,Bartolomeo di Giovanni,"Italian, Florence, active by 1488–died 1501",,Bartolomeo di Giovanni,Italian,1488,1501,,https://www.wikidata.org/wiki/Q2013867,http://vocab.getty.edu/page/ulan/500028670,,1488,1501,Tempera on wood,Painted surface 5 1/8 x 10 1/4 in. (13 x 26 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 13, 'Width': 26}}]","Gift of Daniel Wildenstein, 1989",,,,,,,,,,,,Paintings,,,2023-11-15T21:02:33.593Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/435618,"[{'term': 'Doves', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300250045', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q2984138'}, {'term': 'God the Father', 'AAT_URL': 'http://vocab.getty.edu/page/ia/901000593', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q186350'}, {'term': 'Angels', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300379004', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q235113'}, {'term': 'Christ', 'AAT_URL': 'http://vocab.getty.edu/page/ia/901000087', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q642420'}, {'term': 'Crucifixion', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300404300', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q3235597'}]",https://www.wikidata.org/wiki/Q19912100,False,604
435619,False,58.87.1,1958,True,https://images.metmuseum.org/CRDImages/ep/original/DT200598.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DT200598.jpg,[],"[{'constituentID': 107348, 'role': 'Artist', 'name': 'Bartolomeo di Tommaso', 'constituentULAN_URL': 'http://vocab.getty.edu/page/ulan/500010103', 'constituentWikidata_URL': 'https://www.wikidata.org/wiki/Q2886111', 'gender': ''}]",European Paintings,"Painting, predella panel",The Betrayal of Christ,,,,,,Artist,,Bartolomeo di Tommaso,"Italian, Umbrian, active by 1425–died 1453/54",,Bartolomeo di Tommaso,Italian,1425,1454,,https://www.wikidata.org/wiki/Q2886111,http://vocab.getty.edu/page/ulan/500010103,ca. 1445–50,1440,1450,Tempera on wood,Overall 8 3/4 x 17 in. (22.2 x 43.2 cm); irregular painted surface 7 3/4 x 16 1/8 in. (19.7 x 41 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 22.2, 'Width': 43.2}}]","Gwynne Andrews Fund, 1958",,,,,,,,,,,,Paintings,,,2023-04-13T04:47:56.43Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/435619,"[{'term': 'Christ', 'AAT_URL': 'http://vocab.getty.edu/page/ia/901000087', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q642420'}, {'term': 'Apostles', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300343837', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q43412'}]",https://www.wikidata.org/wiki/Q19912855,True,
435620,False,58.87.2,1958,True,https://images.metmuseum.org/CRDImages/ep/original/EP588.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/EP588.jpg,[],"[{'constituentID': 107348, 'role': 'Artist', 'name': 'Bartolomeo di Tommaso', 'constituentULAN_URL': 'http://vocab.getty.edu/page/ulan/500010103', 'constituentWikidata_URL': 'https://www.wikidata.org/wiki/Q2886111', 'gender': ''}]",European Paintings,"Painting, predella panel",The Lamentation and the Entombment,,,,,,Artist,,Bartolomeo di Tommaso,"Italian, Umbrian, active by 1425–died 1453/54",,Bartolomeo di Tommaso,Italian,1425,1454,,https://www.wikidata.org/wiki/Q2886111,http://vocab.getty.edu/page/ulan/500010103,ca. 1445–50,1445,1450,"Tempera on wood, gold ground",Overall 8 3/4 x 17 1/8 in. (22.2 x 43.5 cm); irregular painted surface 8 x 16 1/8 in. (20.3 x 41 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 22.2, 'Width': 43.5}}]","Gwynne Andrews Fund, 1958",,,,,,,,,,,,Paintings,,,2023-04-13T04:47:56.43Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/435620,"[{'term': 'Christ', 'AAT_URL': 'http://vocab.getty.edu/page/ia/901000087', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q642420'}, {'term': 'Virgin Mary', 'AAT_URL': 'http://vocab.getty.edu/page/ia/901000032', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q345'}, {'term': 'Sadness', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300055166', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q169251'}, {'term': 'Entombment', 'AAT_URL': 'http://vocab.getty.edu/page/ia/901001053', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q51637'}, {'term': 'Lamentation', 'AAT_URL': 'http://vocab.getty.edu/page/ia/901001196', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q3155356'}]",https://www.wikidata.org/wiki/Q19912856,False,
435621,True,89.21.1,1889,True,https://images.metmuseum.org/CRDImages/ep/original/DP-14201-049.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-14201-049.jpg,['https://images.metmuseum.org/CRDImages/ep/original/LC-davis_letter (2).jpg'],"[{'constituentID': 161657, 'role': 'Artist', 'name': 'Jules Bastien-Lepage', 'constituentULAN_URL': 'http://vocab.getty.edu/page/ulan/500015744', 'constituentWikidata_URL': 'https://www.wikidata.org/wiki/Q541859', 'gender': ''}]",European Paintings,Painting,Joan of Arc,,,,,,Artist,,Jules Bastien-Lepage,"French, Damvillers 1848–1884 Paris",,"Bastien-Lepage, Jules",French,1848,1884,,https://www.wikidata.org/wiki/Q541859,http://vocab.getty.edu/page/ulan/500015744,1879,1879,1879,Oil on canvas,100 x 110 in. (254 x 279.4 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 254, 'Width': 279.4}}, {'elementName': 'Frame', 'elementDescription': None, 'elementMeasurements': {'Depth': 8.89, 'Height': 266.7005, 'Width': 298.4506}}]","Gift of Erwin Davis, 1889",,,,,,,,,,,,Paintings,,,2023-10-18T04:55:33.33Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/435621,"[{'term': 'Gardens', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300008090', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q1107656'}, {'term': 'Joan of Arc', 'AAT_URL': 'http://vocab.getty.edu/page/ulan/500343198', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q7226'}]",https://www.wikidata.org/wiki/Q16651190,True,827
435622,False,1982.438,1982,True,https://images.metmuseum.org/CRDImages/ep/original/DP-24221-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-24221-001.jpg,[],"[{'constituentID': 161658, 'role': 'Artist', 'name': 'Pompeo Batoni', 'constituentULAN_URL': 'http://vocab.getty.edu/page/ulan/500012720', 'constituentWikidata_URL': 'https://www.wikidata.org/wiki/Q505613', 'gender': ''}]",European Paintings,Painting,Diana and Cupid,,,,,,Artist,,Pompeo Batoni,"Italian, Lucca 1708–1787 Rome",,"Batoni, Pompeo",Italian,1708,1787,,https://www.wikidata.org/wiki/Q505613,http://vocab.getty.edu/page/ulan/500012720,1761,1761,1761,Oil on canvas,49 x 68 in. (124.5 x 172.7 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 124.5, 'Width': 172.7}}, {'elementName': 'Frame', 'elementDescription': None, 'elementMeasurements': {'Depth': 10.16, 'Height': 149.2253, 'Width': 195.5804}}]","Purchase, The Charles Engelhard Foundation, Robert Lehman Foundation Inc., Mrs. Haebler Frantz, April R. Axton, L. H. P. Klotz, and David Mortimer Gifts; and Gifts of Mr. and Mrs. Charles Wrightsman, George Blumenthal, and J. Pierpont Morgan, Bequests of Millie Bruhl Fredrick and Mary Clark Thompson, and Rogers Fund, by exchange, 1982",,,,,,,,,,,,Paintings,,,2023-11-20T12:17:35.617Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/435622,"[{'term': 'Bow and Arrow', 'AAT_URL': None, 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q19827042'}, {'term': 'Cupid', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300380105', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q5011'}, {'term': 'Diana', 'AAT_URL': 'http://vocab.getty.edu/page/ia/901000118', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q132543'}, {'term': 'Dogs', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300265714', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q144'}]",https://www.wikidata.org/wiki/Q19911988,True,627
435623,False,03.37.1,1903,True,https://images.metmuseum.org/CRDImages/ep/original/DT4577.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DT4577.jpg,['https://images.metmuseum.org/CRDImages/ep/original/LC-03_37_1-profile.jpg'],"[{'constituentID': 161658, 'role': 'Artist', 'name': 'Pompeo Batoni', 'constituentULAN_URL': 'http://vocab.getty.edu/page/ulan/500012720', 'constituentWikidata_URL': 'https://www.wikidata.org/wiki/Q505613', 'gender': ''}]",European Paintings,Painting,Portrait of a Young Man,,,,,,Artist,,Pompeo Batoni,"Italian, Lucca 1708–1787 Rome",,"Batoni, Pompeo",Italian,1708,1787,,https://www.wikidata.org/wiki/Q505613,http://vocab.getty.edu/page/ulan/500012720,ca. 1760–65,1760,1765,Oil on canvas,97 1/8 x 69 1/4 in. (246.7 x 175.9 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 246.7, 'Width': 175.9}}]","Rogers Fund, 1903",,,,,,,,,,,,Paintings,,,2023-11-20T12:17:35.617Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/435623,"[{'term': 'Books', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300028051', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q571'}, {'term': 'Men', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300025928', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q8441'}, {'term': 'Portraits', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300015637', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q134307'}, {'term': 'Dogs', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300265714', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q144'}]",https://www.wikidata.org/wiki/Q19912729,True,627
